text,id,author_id,edit_history_tweet_ids,created_at,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning 'decentralized storage' and an additional 2 points for the airdrop alert, indicating a startup's promotional activity. The category reflects the tweet's focus on decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, which suggests a blockchain-related project. Although it does not explicitly mention a startup or company, the context implies a project in the blockchain space, hence the score of 6."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 2 points for mentioning a blockchain-related service and an additional 4 points for being about a specific blockchain startup, CESS. The category is determined as 'Decentralized Storage' due to the mention of 'decentralized storage' and the context of the CESS DeShare Airdrop."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning a blockchain-related service, CESS, and another +2 for its focus on decentralized storage. The category 'Decentralized Storage' reflects the tweet's emphasis on CESS as a platform for decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop from CESS, indicating a focus on blockchain technology for storage solutions. The score reflects +2 for mentioning blockchain and an additional +4 for being a blockchain-related company, adjusted down to 6 due to the lack of explicit 'startup' mention."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning a blockchain-related service, CESS DeShare, which is involved in decentralized storage. An additional 2 points are added due to the context of an airdrop, which is relevant to blockchain ecosystems."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263804886393176,1721777640003215360,['1902263804886393176'],2025-03-19T07:40:08.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263804886393176,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Luminous 🐉 $MON,https://x.com/Lumi286,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning 'decentralized storage' and an additional 2 points for the airdrop alert, indicating a startup-like initiative. The category reflects the tweet's focus on decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 6 due to its mention of decentralized storage and an airdrop, indicating a blockchain-related project. The category 'Decentralized Storage' is chosen as it directly references CESS, a project focused on this technology."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +4 for mentioning CESS, a decentralized storage solution, which aligns with the blockchain ecosystem. The category reflects the tweet's focus on decentralized storage and the airdrop event."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating relevance to blockchain technology. It does not explicitly mention a startup or company, but the context suggests involvement in the blockchain space."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, suggesting it's related to blockchain technology, but it does not explicitly mention a startup or company, hence the score of 6. The category 'Decentralized Storage' is chosen as it directly reflects the tweet's focus on this specific application of blockchain technology."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning a blockchain-related technology and +4 for referring to a specific project, CESS DeShare, in the decentralized storage space. The category reflects the focus on decentralized storage solutions."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating a focus on blockchain technology for storage solutions. The score of 6 reflects the relevance to blockchain but lacks a direct mention of a startup or company, thus not qualifying for the full +4 points."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores a 6 due to its focus on decentralized storage, which is closely related to blockchain technology, earning +2 for blockchain mention. It does not specifically mention a startup or company, hence no additional points for that."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1902263796636557724,1660196556,['1902263796636557724'],2025-03-19T07:40:06.000Z,98358,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902263796636557724,1896540250077536351,1388488261132238849,98358.0,2598.0,19272.0,417.0,497.0,574650.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",violeta maria ,https://x.com/violetagealapu,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop from CESS, which implies a blockchain-related project. The score of 6 is derived from the context of blockchain technology and the specific mention of decentralized storage, though it does not explicitly state it's a startup."
