text,author_id,created_at,id,edit_history_tweet_ids,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.text_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1527300643819356161,2025-03-18T20:32:20.000Z,1902095750898839795,['1902095750898839795'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095750898839795,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Salam Cuan,https://x.com/SalamCuan6,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,6,"The tweet mentions 'Beamable', a company, and 'Web3 gaming', indicating relevance to blockchain technology in gaming. The score is adjusted to 6 due to the mention of a company and the context of Web3 gaming, but it does not explicitly state 'blockchain startup'."
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1527300643819356161,2025-03-18T20:32:20.000Z,1902095750898839795,['1902095750898839795'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095750898839795,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Salam Cuan,https://x.com/SalamCuan6,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,6,"The tweet mentions 'Beamable Network', which is a company, and 'Web3 gaming', indicating a focus on blockchain technology in gaming. The score reflects the mention of a company and the relevance to blockchain, though not explicitly a blockchain startup."
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1527300643819356161,2025-03-18T20:32:20.000Z,1902095750898839795,['1902095750898839795'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095750898839795,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Salam Cuan,https://x.com/SalamCuan6,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,6,"The tweet mentions 'Beamable', which appears to be a startup, and explicitly references 'Web3 gaming', earning points for mentioning a startup and the broader context of blockchain technology in gaming. The score reflects the relevance to blockchain startups and the specific mention of Web3 gaming."
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1884715374048141315,2025-03-18T20:32:13.000Z,1902095720284643664,['1902095720284643664'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095720284643664,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Arafat Binance,https://x.com/Arafatbinance13,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,6,"The tweet mentions 'Beamable', a company involved in Web3 gaming, which adds relevance. It does not explicitly mention 'blockchain' or 'startup', but the context of Web3 implies blockchain technology, justifying a moderate score."
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1884715374048141315,2025-03-18T20:32:13.000Z,1902095720284643664,['1902095720284643664'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095720284643664,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Arafat Binance,https://x.com/Arafatbinance13,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,8,"The tweet scores +4 for mentioning Beamable, a company involved in Web3 gaming, which is closely related to blockchain technology. The score is adjusted to 8 due to the tweet's focus on the launch of a new site and dashboard, indicating significant relevance and development in the Web3 gaming sector."
"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1884715374048141315,2025-03-18T20:32:13.000Z,1902095720284643664,['1902095720284643664'],121752,0,0,0,0,0,,,,,,1897692463931740500,https://x.com/x/status/1902095720284643664,1897692463931740500,1250790964161064960,121751.0,63801.0,94506.0,1842.0,2572.0,417840.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]",Arafat Binance,https://x.com/Arafatbinance13,2020-04-16T14:19:46.000Z,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,Beamable,Web3 Gaming,8,"The tweet scores +4 for mentioning Beamable, a company focused on Web3 gaming, which aligns with blockchain technology. The score is adjusted to 8 due to the relevance of Web3 gaming in the blockchain space and the announcement of a new site and dashboard."
"RT @Weendy__G: @Jeremyybtc Jeremy forget insider deals! @pineappledex is a 100% fair launch, no pre-sales, no hidden allocations. Every tok…",2241492365,2025-03-18T20:32:14.000Z,1902095725892116728,['1902095725892116728'],23,0,0,0,0,0,,,,,,1902088561421058339,https://x.com/x/status/1902095725892116728,1902088561421058339,126032157,23.0,14.0,41.0,0.0,3.0,70.0,,,,,menaadel,https://x.com/menaadel_y,2010-03-24T16:35:20.000Z,#binance #crypto #bnb #Marketing  #NFT,Weendy__G,We∩dy🌷G,DEX,6,"The tweet mentions 'pineappledex', indicating a decentralized exchange, which is related to blockchain technology. The score is based on the mention of a blockchain-related platform but lacks explicit mention of a startup or company."
"RT @GetGraphene: Video AMA with Graphene CEO (Mike Trisko) goes LIVE Friday October 14th!🎙️

Mike will be answering your questions about Cr…",1898500126873931776,2025-03-18T20:32:32.000Z,1902095797719593311,['1902095797719593311'],48,0,0,0,0,0,,,,,,1580261794714525696,https://x.com/x/status/1902095797719593311,1580261794714525696,1332095854304522248,48.0,7.0,34.0,0.0,0.0,0.0,,,,,Gregory Rogers,https://x.com/RogersGreg46119,2020-11-26T22:56:24.000Z,"Highly Scalable, Customizable sharding Blockchain in Golang.

Join us: https://t.co/4W4NJfH6vN

#BSC CONTRACT : 0xf209ce1960fb7e750ff30ba7794ea11c6acdc1f3",GetGraphene,Graphene,Blockchain Startup,6,"The tweet mentions Graphene, which is identified as a blockchain startup due to the context of the CEO discussing company-related questions. The score reflects the mention of a blockchain startup (+4) with an additional +2 for the clear reference to a startup event."
RT @DSCVR1: OpenAI’s Responses API &amp; Agents SDK unlocks AI agents for DSCVR’s Web3 social. Imagine AI-curated feeds or decentralized modera…,2805704852,2025-03-18T20:32:17.000Z,1902095737552622063,['1902095737552622063'],47,0,0,0,0,0,,,,,,1902038897757950377,https://x.com/x/status/1902095737552622063,1902038897757950377,1376643064018526210,47.0,5.0,354.0,0.0,0.0,61458.0,,,,,Ðandan∞🚰#Bitfinity ∞Reddio,https://x.com/Daniboi27,2021-03-29T21:11:07.000Z,The social home for Web3 communities,DSCVR1,dscvr.one,Web3 Social,6,"The tweet mentions DSCVR, a Web3 social platform, and its integration with OpenAI's technology, which suggests a focus on decentralized social media. The score of 6 reflects the relevance to Web3 but lacks direct mention of a startup or blockchain company."
"RT @Tahseenahmed22: 🚨LATEST 

The Bitcoin Reserve is rejected by the Bank of Korea! Which blockchain company is already a major player in K…",3427708214,2025-03-18T20:31:51.000Z,1902095628139659340,['1902095628139659340'],3,0,0,0,0,0,,,,,,1902085940861935953,https://x.com/x/status/1902095628139659340,1902085940861935953,1380143505205518338,3.0,2.0,13.0,0.0,0.0,455.0,,,,,Ether Naut,https://x.com/ethernauut,2021-04-08T13:00:55.000Z,Tweets Daily About #XRP and #Crypto,Tahseenahmed22,Tehseen Ahmed,Blockchain,6,"The tweet mentions 'blockchain company' and 'Bitcoin', contributing to a score of 6 due to the direct reference to blockchain. The category 'Blockchain' is chosen as it focuses on blockchain technology and companies within that space."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 for mentioning a decentralized storage solution, which is closely related to blockchain technology. The score is adjusted to 6 due to the promotional nature of the tweet about an airdrop, indicating a startup-like initiative."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning a blockchain-related service, CESS DeShare, which is a decentralized storage solution. An additional 2 points were added due to the enthusiastic promotion and the call to action for an airdrop, indicating relevance and engagement potential."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores +2 for mentioning a startup (CESS) and +4 for referring to decentralized storage, which is closely related to blockchain technology. The category 'Decentralized Storage' is chosen as the tweet focuses on CESS's DeShare Airdrop and the future of decentralized storage."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,The tweet scores 2 points for mentioning a blockchain-related technology (decentralized storage) and an additional 4 points for referring to a specific company (CESS) involved in this space. The category reflects the tweet's focus on decentralized storage solutions.
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, which is relevant to blockchain technology, earning +2 for blockchain mention. Although it does not explicitly mention a startup or company, the context suggests involvement of a project or service, justifying an additional +2 for relevance."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 points for mentioning a decentralized storage solution and an airdrop, which implies a startup context. The category 'Decentralized Storage' is chosen as the tweet focuses on CESS DeShare, a service related to decentralized storage."
"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1888208202791358464,2025-03-18T20:32:51.000Z,1902095878762197271,['1902095878762197271'],106745,0,0,0,0,0,,,,,,1896540250077536351,https://x.com/x/status/1902095878762197271,1896540250077536351,1388488261132238849,106744.0,2533.0,19387.0,414.0,490.0,566117.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Edgar Carrington,https://x.com/Carrington16768,2021-05-01T13:39:56.000Z,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,CESS Network,Decentralized Storage,6,"The tweet scores 4 for mentioning a decentralized storage solution and an airdrop, which implies a startup or project. An additional 2 points are added for the mention of 'decentralized', aligning with blockchain technology, but it does not explicitly mention a blockchain startup."
